CREATED DATE,LOCATION,TOTAL_WASHES,FREE_WASHES,REDEEMED_WASHES,ELIGIBLE_WASHES,SALES,Conversions
5/1/2023,Westfield,370,10,292,68,2,0.029412
5/1/2023,Woodbridge,587,23,477,87,2,0.022989
5/2/2023,East Brunswick,243,7,183,53,6,0.113208
5/2/2023,Hazlet,98,0,74,24,2,0.083333
5/2/2023,Monmouth Junction,139,5,100,34,14,0.411765
5/2/2023,Oakhurst,86,30,43,13,1,0.076923
5/2/2023,Piscataway,86,1,66,19,2,0.105263
5/2/2023,Roselle,284,4,229,51,10,0.196078
5/2/2023,Summit,31,0,28,3,2,0.666667
5/2/2023,Tices Lane,144,0,114,30,3,0.1
5/2/2023,Westfield,33,2,24,7,1,0.142857
5/2/2023,Woodbridge,36,4,27,5,0,0
5/3/2023,East Brunswick,243,4,193,46,2,0.043478
5/3/2023,Hazlet,186,0,143,43,5,0.116279
5/3/2023,Monmouth Junction,139,1,109,29,7,0.241379
5/3/2023,Oakhurst,147,15,82,50,7,0.14
5/3/2023,Piscataway,206,6,156,44,9,0.204545
5/3/2023,Roselle,419,2,322,95,16,0.168421
5/3/2023,Summit,401,5,282,114,0,0
5/3/2023,Tices Lane,153,0,115,38,4,0.105263
5/3/2023,Westfield,290,4,217,69,7,0.101449
5/3/2023,Woodbridge,511,24,401,86,4,0.046512
5/4/2023,East Brunswick,43,1,34,8,2,0.25
5/4/2023,Hazlet,55,0,45,10,1,0.1
5/4/2023,Monmouth Junction,101,2,72,27,6,0.222222
5/4/2023,Oakhurst,56,15,29,12,1,0.083333
5/4/2023,Piscataway,0,0,0,0,0,0
5/4/2023,Roselle,168,2,120,46,7,0.152174
5/4/2023,Summit,0,0,0,0,0,0
5/4/2023,Tices Lane,34,0,28,6,1,0.166667
5/4/2023,Westfield,119,3,81,35,4,0.114286
5/4/2023,Woodbridge,0,0,0,0,0,0
5/5/2023,East Brunswick,802,12,552,238,42,0.176471
5/5/2023,Hazlet,424,0,277,147,23,0.156463
5/5/2023,Monmouth Junction,351,4,244,103,29,0.281553
5/5/2023,Oakhurst,287,47,156,84,5,0.059524
5/5/2023,Piscataway,464,7,347,110,13,0.118182
5/5/2023,Roselle,797,3,545,249,44,0.176707
5/5/2023,Summit,616,5,412,199,18,0.090452
5/5/2023,Tices Lane,414,0,275,139,25,0.179856
5/5/2023,Westfield,580,13,397,170,17,0.1
5/5/2023,Woodbridge,614,20,484,110,10,0.090909
5/6/2023,East Brunswick,1091,7,629,455,54,0.118681
5/6/2023,Hazlet,544,0,296,248,27,0.108871
5/6/2023,Monmouth Junction,678,4,356,318,45,0.141509
5/6/2023,Oakhurst,328,26,124,178,25,0.140449
5/6/2023,Piscataway,695,4,449,242,32,0.132231
5/6/2023,Roselle,1104,0,615,489,66,0.134969
5/6/2023,Summit,768,3,454,311,21,0.067524
5/6/2023,Tices Lane,724,0,348,376,69,0.183511
5/6/2023,Westfield,805,8,468,329,21,0.06383
5/6/2023,Woodbridge,639,6,433,200,17,0.085
5/7/2023,East Brunswick,907,8,526,373,46,0.123324
5/7/2023,Hazlet,484,0,253,231,16,0.069264
5/7/2023,Monmouth Junction,515,5,278,232,42,0.181034
5/7/2023,Oakhurst,278,2,133,143,14,0.097902
5/7/2023,Piscataway,468,8,300,160,11,0.06875
5/7/2023,Roselle,737,0,405,332,32,0.096386
5/7/2023,Summit,549,1,335,213,26,0.122066
5/7/2023,Tices Lane,659,0,300,359,82,0.228412
5/7/2023,Westfield,559,2,340,217,3,0.013825
5/7/2023,Woodbridge,525,7,363,155,4,0.025806
5/8/2023,East Brunswick,851,15,526,310,29,0.093548
5/8/2023,Hazlet,522,0,303,219,36,0.164384
5/8/2023,Monmouth Junction,411,7,231,173,18,0.104046
5/8/2023,Oakhurst,312,44,152,116,16,0.137931
5/8/2023,Piscataway,470,9,337,124,19,0.153226
5/8/2023,Roselle,855,2,580,273,38,0.139194
5/8/2023,Summit,639,2,425,212,23,0.108491
5/8/2023,Tices Lane,486,0,270,216,47,0.217593
5/8/2023,Westfield,586,18,394,174,23,0.132184
5/8/2023,Woodbridge,615,25,428,162,7,0.04321
5/9/2023,East Brunswick,641,11,405,225,13,0.057778
5/9/2023,Hazlet,339,0,206,133,4,0.030075
5/9/2023,Monmouth Junction,315,4,176,135,38,0.281481
5/9/2023,Oakhurst,256,50,110,96,18,0.1875
5/9/2023,Piscataway,314,8,215,91,13,0.142857
5/9/2023,Roselle,623,4,407,212,48,0.226415
5/9/2023,Summit,560,4,328,228,29,0.127193
5/9/2023,Tices Lane,384,0,212,172,48,0.27907
5/9/2023,Westfield,517,14,302,201,15,0.074627
5/9/2023,Woodbridge,547,27,383,137,12,0.087591
5/10/2023,East Brunswick,771,9,449,313,43,0.13738
5/10/2023,Hazlet,476,0,268,208,18,0.086538
5/10/2023,Monmouth Junction,386,7,209,170,56,0.329412
5/10/2023,Oakhurst,314,42,119,153,19,0.124183
5/10/2023,Piscataway,430,12,290,128,21,0.164063
5/10/2023,Roselle,720,1,450,269,22,0.081784
5/10/2023,Summit,571,4,328,239,30,0.125523
5/10/2023,Tices Lane,513,0,261,252,31,0.123016
5/10/2023,Westfield,559,21,337,201,15,0.074627
5/10/2023,Woodbridge,641,36,414,191,9,0.04712
5/11/2023,East Brunswick,744,8,416,320,48,0.15
5/11/2023,Hazlet,505,0,279,226,24,0.106195
5/11/2023,Monmouth Junction,385,5,208,172,31,0.180233
5/11/2023,Oakhurst,355,45,157,153,12,0.078431
5/11/2023,Piscataway,427,11,258,158,15,0.094937
5/11/2023,Roselle,708,1,435,272,31,0.113971
5/11/2023,Summit,664,2,359,303,23,0.075908
5/11/2023,Tices Lane,522,0,260,262,60,0.229008
5/11/2023,Westfield,558,12,319,227,20,0.088106
5/11/2023,Woodbridge,602,23,375,204,10,0.04902
5/12/2023,East Brunswick,718,14,395,309,29,0.093851
5/12/2023,Hazlet,580,0,304,276,32,0.115942
5/12/2023,Monmouth Junction,518,2,287,229,46,0.200873
5/12/2023,Oakhurst,432,53,174,205,33,0.160976
5/12/2023,Piscataway,529,9,323,197,25,0.126904
5/12/2023,Roselle,883,3,532,348,33,0.094828
5/12/2023,Summit,742,2,379,361,21,0.058172
5/12/2023,Tices Lane,659,0,335,324,73,0.225309
5/12/2023,Westfield,723,24,376,323,22,0.068111
5/12/2023,Woodbridge,633,16,386,231,12,0.051948
5/13/2023,East Brunswick,1022,7,563,452,49,0.108407
5/13/2023,Hazlet,571,0,268,303,34,0.112211
5/13/2023,Monmouth Junction,595,3,272,320,27,0.084375
5/13/2023,Oakhurst,367,35,112,220,36,0.163636
5/13/2023,Piscataway,558,1,329,228,14,0.061404
5/13/2023,Roselle,1011,2,560,449,48,0.106904
5/13/2023,Summit,731,6,365,360,34,0.094444
5/13/2023,Tices Lane,700,0,342,358,32,0.089385
5/13/2023,Westfield,730,12,403,315,19,0.060317
5/13/2023,Woodbridge,620,10,376,234,9,0.038462
5/14/2023,East Brunswick,1079,5,551,523,39,0.07457
5/14/2023,Hazlet,689,0,312,377,19,0.050398
5/14/2023,Monmouth Junction,666,0,298,368,68,0.184783
5/14/2023,Oakhurst,462,11,184,267,29,0.108614
5/14/2023,Piscataway,514,1,333,180,25,0.138889
5/14/2023,Roselle,887,0,470,417,51,0.122302
5/14/2023,Summit,586,0,330,256,29,0.113281
5/14/2023,Tices Lane,791,0,354,437,36,0.08238
5/14/2023,Westfield,593,4,334,255,15,0.058824
5/14/2023,Woodbridge,541,11,361,169,11,0.065089
5/15/2023,East Brunswick,1032,14,576,442,27,0.061086
5/15/2023,Hazlet,690,0,347,343,34,0.099125
5/15/2023,Monmouth Junction,520,8,280,232,29,0.125
5/15/2023,Oakhurst,451,52,173,226,26,0.115044
5/15/2023,Piscataway,459,5,323,131,17,0.129771
5/15/2023,Roselle,888,4,564,320,27,0.084375
5/15/2023,Summit,711,5,446,260,20,0.076923
5/15/2023,Tices Lane,589,0,297,292,32,0.109589
5/15/2023,Westfield,649,19,423,207,11,0.05314
5/15/2023,Woodbridge,641,15,451,175,7,0.04
5/16/2023,East Brunswick,883,19,527,337,25,0.074184
5/16/2023,Hazlet,577,0,308,269,33,0.122677
5/16/2023,Monmouth Junction,483,8,260,215,33,0.153488
5/16/2023,Oakhurst,433,52,160,221,41,0.18552
5/16/2023,Piscataway,447,11,291,145,17,0.117241
5/16/2023,Roselle,794,4,493,297,27,0.090909
5/16/2023,Summit,641,4,386,251,26,0.103586
5/16/2023,Tices Lane,564,0,286,278,29,0.104317
5/16/2023,Westfield,532,9,323,200,20,0.1
5/16/2023,Woodbridge,616,12,432,172,15,0.087209
5/17/2023,East Brunswick,972,15,536,421,37,0.087886
5/17/2023,Hazlet,643,0,325,318,46,0.144654
5/17/2023,Monmouth Junction,555,7,296,252,53,0.210317
5/17/2023,Oakhurst,413,51,159,203,43,0.211823
5/17/2023,Piscataway,423,5,291,127,7,0.055118
5/17/2023,Roselle,827,2,518,307,33,0.107492
5/17/2023,Summit,660,5,388,267,21,0.078652
5/17/2023,Tices Lane,629,0,311,318,29,0.091195
5/17/2023,Westfield,642,9,402,231,15,0.064935
5/17/2023,Woodbridge,643,24,429,190,6,0.031579
5/18/2023,East Brunswick,926,14,530,382,27,0.070681
5/18/2023,Hazlet,664,0,332,332,25,0.075301
5/18/2023,Monmouth Junction,489,3,260,226,49,0.216814
5/18/2023,Oakhurst,379,50,140,189,24,0.126984
5/18/2023,Piscataway,413,11,296,106,15,0.141509
5/18/2023,Roselle,765,4,462,299,15,0.050167
5/18/2023,Summit,680,5,386,289,23,0.079585
5/18/2023,Tices Lane,609,0,311,298,24,0.080537
5/18/2023,Westfield,525,12,291,222,20,0.09009
5/18/2023,Woodbridge,589,32,386,171,7,0.040936
5/19/2023,East Brunswick,913,11,523,379,14,0.036939
5/19/2023,Hazlet,615,0,336,279,36,0.129032
5/19/2023,Monmouth Junction,561,0,291,270,33,0.122222
5/19/2023,Oakhurst,380,49,144,187,36,0.192513
5/19/2023,Piscataway,507,10,317,180,17,0.094444
5/19/2023,Roselle,804,6,524,274,28,0.10219
5/19/2023,Summit,713,2,408,303,28,0.092409
5/19/2023,Tices Lane,594,1,312,281,25,0.088968
5/19/2023,Westfield,620,13,364,243,20,0.082305
5/19/2023,Woodbridge,614,26,421,167,9,0.053892
5/20/2023,East Brunswick,39,1,22,16,1,0.0625
5/20/2023,Hazlet,7,0,3,4,0,0
5/20/2023,Monmouth Junction,17,0,6,11,1,0.090909
5/20/2023,Oakhurst,1,0,0,1,0,0
5/20/2023,Piscataway,0,0,0,0,0,0
5/20/2023,Roselle,15,0,8,7,3,0.428571
5/20/2023,Summit,0,0,0,0,0,0
5/20/2023,Tices Lane,29,0,21,8,0,0
5/20/2023,Westfield,2,0,1,1,0,0
5/20/2023,Woodbridge,0,0,0,0,0,0
5/21/2023,East Brunswick,823,0,565,258,15,0.05814
5/21/2023,Hazlet,484,1,317,166,18,0.108434
5/21/2023,Monmouth Junction,530,4,341,185,39,0.210811
5/21/2023,Oakhurst,238,5,128,105,13,0.12381
5/21/2023,Piscataway,436,3,327,106,17,0.160377
5/21/2023,Roselle,674,0,471,203,15,0.073892
5/21/2023,Summit,557,0,344,213,5,0.023474
5/21/2023,Tices Lane,581,0,343,238,15,0.063025
5/21/2023,Westfield,512,8,331,173,7,0.040462
5/21/2023,Woodbridge,560,10,418,132,8,0.060606
5/22/2023,East Brunswick,638,6,458,174,21,0.12069
5/22/2023,Hazlet,386,0,265,121,12,0.099174
5/22/2023,Monmouth Junction,361,3,241,117,31,0.264957
5/22/2023,Oakhurst,232,37,130,65,10,0.153846
5/22/2023,Piscataway,354,8,272,74,5,0.067568
5/22/2023,Roselle,621,3,477,141,5,0.035461
5/22/2023,Summit,544,2,364,178,15,0.08427
5/22/2023,Tices Lane,373,1,257,115,13,0.113043
5/22/2023,Westfield,453,10,297,146,7,0.047945
5/22/2023,Woodbridge,514,35,386,93,5,0.053763
5/23/2023,East Brunswick,558,9,389,160,5,0.03125
5/23/2023,Hazlet,353,0,236,117,17,0.145299
5/23/2023,Monmouth Junction,337,1,238,98,11,0.112245
5/23/2023,Oakhurst,230,46,115,69,12,0.173913
5/23/2023,Piscataway,286,5,217,64,4,0.0625
5/23/2023,Roselle,552,2,417,133,18,0.135338
5/23/2023,Summit,506,4,322,180,16,0.088889
5/23/2023,Tices Lane,360,0,249,111,16,0.144144
5/23/2023,Westfield,353,7,242,104,7,0.067308
5/23/2023,Woodbridge,482,25,337,120,6,0.05
