CREATED DATE,LOCATION,TOTAL_WASHES,FREE_WASHES,REDEEMED_WASHES,ELIGIBLE_WASHES,SALES,Conversions
1/11/2024,Roselle,445,1,356,88,15,0.170455
1/11/2024,Scotch Plains,19,0,1,18,0,0
1/11/2024,Summit,372,1,258,113,7,0.061947
1/11/2024,Tices Lane,290,0,206,84,12,0.142857
1/11/2024,Westfield,354,11,260,83,13,0.156627
1/11/2024,Woodbridge,432,15,341,76,5,0.065789
1/12/2024,East Brunswick,414,4,301,109,12,0.110092
1/12/2024,Hazlet,309,0,231,78,17,0.217949
1/12/2024,Marlboro,154,0,109,45,12,0.266667
1/12/2024,Monmouth Junction,229,1,172,56,6,0.107143
1/12/2024,Oakhurst,168,0,88,80,7,0.0875
1/12/2024,Piscataway,269,9,200,60,15,0.25
1/12/2024,Roselle,523,2,391,130,21,0.161538
1/12/2024,Summit,386,3,268,115,24,0.208696
1/12/2024,Tices Lane,375,0,270,105,17,0.161905
1/12/2024,Westfield,352,11,242,99,9,0.090909
1/12/2024,Woodbridge,443,13,341,89,11,0.123596
1/13/2024,East Brunswick,421,5,306,110,5,0.045455
1/13/2024,Hazlet,252,0,182,70,12,0.171429
1/13/2024,Marlboro,152,0,102,50,7,0.14
1/13/2024,Monmouth Junction,213,1,130,82,11,0.134146
1/13/2024,Oakhurst,124,0,72,52,3,0.057692
1/13/2024,Piscataway,53,0,35,18,5,0.277778
1/13/2024,Roselle,455,0,327,128,24,0.1875
1/13/2024,Summit,262,1,172,89,5,0.05618
1/13/2024,Tices Lane,355,0,251,104,12,0.115385
1/13/2024,Westfield,116,1,79,36,2,0.055556
1/13/2024,Woodbridge,301,8,227,66,11,0.166667
1/14/2024,East Brunswick,390,2,285,103,8,0.07767
1/14/2024,Hazlet,279,0,204,75,6,0.08
1/14/2024,Marlboro,110,0,77,33,4,0.121212
1/14/2024,Monmouth Junction,204,2,142,60,7,0.116667
1/14/2024,Oakhurst,106,0,78,28,4,0.142857
1/14/2024,Piscataway,161,4,130,27,6,0.222222
1/14/2024,Roselle,408,0,304,104,15,0.144231
1/14/2024,Summit,160,1,107,52,9,0.173077
1/14/2024,Tices Lane,285,0,214,71,13,0.183099
1/14/2024,Westfield,173,4,134,35,2,0.057143
1/14/2024,Woodbridge,242,6,202,34,3,0.088235
1/15/2024,East Brunswick,253,5,189,59,2,0.033898
1/15/2024,Hazlet,188,0,125,63,10,0.15873
1/15/2024,Marlboro,80,0,58,22,4,0.181818
1/15/2024,Monmouth Junction,135,3,93,39,2,0.051282
1/15/2024,Oakhurst,94,0,53,41,4,0.097561
1/15/2024,Piscataway,172,14,130,28,10,0.357143
1/15/2024,Roselle,334,6,266,62,4,0.064516
1/15/2024,Scotch Plains,28,0,0,28,0,0
1/15/2024,Summit,259,0,184,75,7,0.093333
1/15/2024,Tices Lane,204,0,156,48,5,0.104167
1/15/2024,Westfield,205,5,135,65,12,0.184615
1/15/2024,Woodbridge,299,9,245,45,3,0.066667
1/16/2024,East Brunswick,2,0,0,2,0,0
1/16/2024,Hazlet,4,0,4,0,0,0
1/16/2024,Marlboro,5,0,5,0,0,0
1/16/2024,Monmouth Junction,0,0,0,0,0,0
1/16/2024,Oakhurst,0,0,0,0,0,0
1/16/2024,Piscataway,0,0,0,0,0,0
1/16/2024,Roselle,0,0,0,0,0,0
1/16/2024,Summit,0,0,0,0,0,0
1/16/2024,Westfield,0,0,0,0,0,0
1/16/2024,Woodbridge,0,0,0,0,0,0
1/17/2024,East Brunswick,705,7,564,134,22,0.164179
1/17/2024,Hazlet,417,0,328,89,9,0.101124
1/17/2024,Marlboro,206,0,169,37,1,0.027027
1/17/2024,Monmouth Junction,369,3,296,70,6,0.085714
1/17/2024,Oakhurst,301,2,190,109,22,0.201835
1/17/2024,Piscataway,325,13,260,52,10,0.192308
1/17/2024,Roselle,880,3,710,167,22,0.131737
1/17/2024,Scotch Plains,13,0,0,13,0,0
1/17/2024,Summit,427,0,341,86,11,0.127907
1/17/2024,Tices Lane,592,0,463,129,24,0.186047
1/17/2024,Westfield,304,4,248,52,5,0.096154
1/17/2024,Woodbridge,471,25,396,50,12,0.24
1/18/2024,East Brunswick,534,8,418,108,13,0.12037
1/18/2024,Hazlet,459,0,352,107,26,0.242991
1/18/2024,Marlboro,174,0,129,45,18,0.4
1/18/2024,Monmouth Junction,283,8,203,72,12,0.166667
1/18/2024,Oakhurst,258,1,144,113,22,0.19469
1/18/2024,Piscataway,281,5,233,43,12,0.27907
1/18/2024,Roselle,688,0,542,146,20,0.136986
1/18/2024,Summit,362,2,296,64,10,0.15625
1/18/2024,Tices Lane,489,3,369,117,13,0.111111
1/18/2024,Westfield,312,8,256,48,8,0.166667
1/18/2024,Woodbridge,491,32,401,58,12,0.206897
1/19/2024,East Brunswick,2,0,2,0,0,0
1/19/2024,Hazlet,4,0,4,0,0,0
1/19/2024,Marlboro,2,0,2,0,0,0
1/19/2024,Monmouth Junction,1,0,1,0,0,0
1/19/2024,Oakhurst,0,0,0,0,0,0
1/19/2024,Piscataway,0,0,0,0,0,0
1/19/2024,Roselle,72,0,56,16,3,0.1875
1/19/2024,Summit,56,0,43,13,3,0.230769
1/19/2024,Tices Lane,0,0,0,0,0,0
1/19/2024,Westfield,1,0,0,1,0,0
1/19/2024,Woodbridge,0,0,0,0,0,0
1/20/2024,East Brunswick,955,5,643,307,30,0.09772
1/20/2024,Hazlet,680,0,473,207,24,0.115942
1/20/2024,Marlboro,347,0,240,107,21,0.196262
1/20/2024,Monmouth Junction,548,4,368,176,15,0.085227
1/20/2024,Oakhurst,371,1,207,163,35,0.214724
1/20/2024,Piscataway,588,7,404,177,50,0.282486
1/20/2024,Roselle,1184,1,765,418,60,0.143541
1/20/2024,Summit,728,3,488,237,47,0.198312
1/20/2024,Tices Lane,889,0,561,328,23,0.070122
1/20/2024,Westfield,740,10,506,224,47,0.209821
1/20/2024,Woodbridge,741,14,554,173,35,0.202312
1/21/2024,East Brunswick,1086,5,622,459,38,0.082789
1/21/2024,Hazlet,646,0,350,296,19,0.064189
1/21/2024,Marlboro,433,0,244,189,36,0.190476
1/21/2024,Monmouth Junction,653,5,372,276,62,0.224638
1/21/2024,Oakhurst,391,0,186,205,24,0.117073
1/21/2024,Piscataway,591,10,385,196,35,0.178571
1/21/2024,Roselle,1068,0,556,512,46,0.089844
1/21/2024,Summit,648,7,371,270,51,0.188889
1/21/2024,Tices Lane,809,0,416,393,25,0.063613
1/21/2024,Westfield,658,10,406,242,31,0.128099
1/21/2024,Woodbridge,559,8,390,161,16,0.099379
1/22/2024,East Brunswick,1142,5,711,426,37,0.086854
1/22/2024,Hazlet,825,0,467,358,50,0.139665
1/22/2024,Marlboro,342,0,203,139,26,0.18705
1/22/2024,Monmouth Junction,603,7,340,256,20,0.078125
1/22/2024,Oakhurst,483,1,225,257,36,0.140078
1/22/2024,Piscataway,558,12,363,183,31,0.169399
1/22/2024,Roselle,1195,2,705,488,48,0.098361
1/22/2024,Scotch Plains,3,0,0,3,0,0
1/22/2024,Summit,751,4,455,292,44,0.150685
1/22/2024,Tices Lane,909,0,534,375,21,0.056
1/22/2024,Westfield,754,19,472,263,60,0.228137
1/22/2024,Woodbridge,645,24,442,179,9,0.050279
1/23/2024,East Brunswick,758,6,494,258,21,0.081395
1/23/2024,Hazlet,646,0,370,276,43,0.155797
1/23/2024,Marlboro,266,0,159,107,13,0.121495
1/23/2024,Monmouth Junction,415,3,226,186,18,0.096774
1/23/2024,Oakhurst,366,1,157,208,38,0.182692
1/23/2024,Piscataway,317,11,197,109,20,0.183486
1/23/2024,Roselle,650,1,410,239,37,0.154812
1/23/2024,Scotch Plains,4,0,0,4,0,0
1/23/2024,Summit,344,7,212,125,16,0.128
1/23/2024,Tices Lane,695,1,395,299,28,0.093645
1/23/2024,Westfield,305,16,190,99,19,0.191919
1/23/2024,Woodbridge,529,28,367,134,15,0.11194
1/24/2024,East Brunswick,105,3,68,34,2,0.058824
1/24/2024,Hazlet,93,0,69,24,6,0.25
1/24/2024,Marlboro,53,0,39,14,3,0.214286
1/24/2024,Monmouth Junction,61,0,42,19,2,0.105263
1/24/2024,Oakhurst,69,1,24,44,1,0.022727
1/24/2024,Piscataway,26,1,14,11,2,0.181818
1/24/2024,Roselle,166,0,109,57,5,0.087719
1/24/2024,Scotch Plains,1,0,0,1,0,0
1/24/2024,Summit,89,0,56,33,4,0.121212
1/24/2024,Tices Lane,130,0,86,44,6,0.136364
1/24/2024,Westfield,69,2,35,32,3,0.09375
1/24/2024,Woodbridge,109,9,69,31,1,0.032258
1/25/2024,East Brunswick,0,0,0,0,0,0
1/25/2024,Hazlet,6,0,0,6,0,0
1/25/2024,Marlboro,0,0,0,0,0,0
1/25/2024,Monmouth Junction,0,0,0,0,0,0
1/25/2024,Oakhurst,14,0,4,10,0,0
1/25/2024,Piscataway,0,0,0,0,0,0
1/25/2024,Roselle,0,0,0,0,0,0
1/25/2024,Scotch Plains,1,0,0,1,0,0
1/25/2024,Summit,0,0,0,0,0,0
1/25/2024,Tices Lane,0,0,0,0,0,0
1/25/2024,Westfield,1,0,0,1,0,0
1/25/2024,Woodbridge,0,0,0,0,0,0
1/26/2024,East Brunswick,16,0,11,5,0,0
1/26/2024,Hazlet,3,0,0,3,0,0
1/26/2024,Marlboro,0,0,0,0,0,0
1/26/2024,Monmouth Junction,16,0,12,4,2,0.5
1/26/2024,Oakhurst,16,0,3,13,0,0
1/26/2024,Piscataway,0,0,0,0,0,0
1/26/2024,Roselle,344,0,272,72,7,0.097222
1/26/2024,Summit,0,0,0,0,0,0
1/26/2024,Tices Lane,24,0,18,6,1,0.166667
1/26/2024,Westfield,1,0,1,0,0,0
1/26/2024,Woodbridge,0,0,0,0,0,0
1/27/2024,East Brunswick,843,1,587,255,24,0.094118
1/27/2024,Hazlet,453,0,324,129,25,0.193798
1/27/2024,Marlboro,236,0,159,77,14,0.181818
1/27/2024,Monmouth Junction,488,0,319,169,15,0.088757
1/27/2024,Oakhurst,214,1,128,85,13,0.152941
1/27/2024,Piscataway,479,10,332,137,36,0.262774
1/27/2024,Roselle,850,0,608,242,25,0.103306
1/27/2024,Scotch Plains,2,0,0,2,0,0
1/27/2024,Summit,588,3,362,223,42,0.188341
1/27/2024,Tices Lane,695,0,488,207,17,0.082126
1/27/2024,Westfield,558,8,358,192,23,0.119792
1/27/2024,Woodbridge,592,20,453,119,14,0.117647
1/28/2024,East Brunswick,0,0,0,0,0,0
1/28/2024,Hazlet,0,0,0,0,0,0
1/28/2024,Marlboro,0,0,0,0,0,0
1/28/2024,Monmouth Junction,3,0,2,1,0,0
1/28/2024,Oakhurst,0,0,0,0,0,0
1/28/2024,Piscataway,0,0,0,0,0,0
1/28/2024,Roselle,0,0,0,0,0,0
1/28/2024,Summit,0,0,0,0,0,0
1/28/2024,Tices Lane,0,0,0,0,0,0
1/28/2024,Westfield,0,0,0,0,0,0
1/28/2024,Woodbridge,0,0,0,0,0,0
1/29/2024,East Brunswick,487,10,352,125,7,0.056
1/29/2024,Hazlet,295,0,213,82,15,0.182927
1/29/2024,Marlboro,142,0,99,43,11,0.255814
1/29/2024,Monmouth Junction,249,2,184,63,0,0
1/29/2024,Oakhurst,134,0,75,59,5,0.084746
1/29/2024,Piscataway,273,12,210,51,4,0.078431
1/29/2024,Roselle,588,0,450,138,14,0.101449
1/29/2024,Scotch Plains,3,0,0,3,0,0
1/29/2024,Summit,481,3,338,140,16,0.114286
1/29/2024,Tices Lane,365,0,278,87,4,0.045977
1/29/2024,Westfield,344,10,249,85,15,0.176471
1/29/2024,Woodbridge,467,17,368,82,4,0.04878
1/30/2024,East Brunswick,534,10,396,128,6,0.046875
1/30/2024,Hazlet,385,0,278,107,15,0.140187
1/30/2024,Marlboro,168,0,114,54,7,0.12963
1/30/2024,Monmouth Junction,273,7,181,85,5,0.058824
1/30/2024,Oakhurst,200,0,107,93,10,0.107527
1/30/2024,Piscataway,286,14,207,65,17,0.261538
1/30/2024,Roselle,578,3,405,170,16,0.094118
1/30/2024,Scotch Plains,5,0,0,5,0,0
1/30/2024,Summit,458,3,288,167,14,0.083832
1/30/2024,Tices Lane,375,0,268,107,4,0.037383
1/30/2024,Westfield,348,7,226,115,19,0.165217
1/30/2024,Woodbridge,499,28,374,97,9,0.092784
1/31/2024,East Brunswick,451,4,332,115,3,0.026087
1/31/2024,Hazlet,301,0,225,76,12,0.157895
1/31/2024,Marlboro,147,0,111,36,11,0.305556
1/31/2024,Monmouth Junction,247,2,172,73,4,0.054795
1/31/2024,Oakhurst,149,0,75,74,9,0.121622
1/31/2024,Piscataway,239,16,170,53,9,0.169811
1/31/2024,Roselle,466,3,341,122,31,0.254098
1/31/2024,Summit,297,1,197,99,8,0.080808
1/31/2024,Tices Lane,399,2,282,115,8,0.069565
1/31/2024,Westfield,218,9,132,77,7,0.090909
1/31/2024,Woodbridge,370,22,270,78,7,0.089744
2/1/2024,East Brunswick,522,7,364,151,13,0.086093
2/1/2024,Hazlet,401,0,268,133,29,0.218045
2/1/2024,Marlboro,203,0,143,60,12,0.2
2/1/2024,Monmouth Junction,254,5,166,83,18,0.216867
2/1/2024,Oakhurst,195,0,106,89,12,0.134831
2/1/2024,Piscataway,295,3,202,90,14,0.155556
2/1/2024,Roselle,627,1,448,178,12,0.067416
2/1/2024,Summit,448,2,271,175,19,0.108571
2/1/2024,Tices Lane,406,1,275,130,14,0.107692
2/1/2024,Westfield,412,18,249,145,21,0.144828
2/1/2024,Woodbridge,466,22,301,143,10,0.06993
2/2/2024,East Brunswick,2,0,2,0,0,0
2/2/2024,Hazlet,4,0,3,1,0,0
2/2/2024,Marlboro,3,0,2,1,0,0
2/2/2024,Monmouth Junction,6,0,4,2,0,0
2/2/2024,Oakhurst,20,0,5,15,0,0
2/2/2024,Piscataway,0,0,0,0,0,0
2/2/2024,Roselle,10,0,7,3,1,0.333333
2/2/2024,Summit,1,1,0,0,0,0
2/2/2024,Tices Lane,9,0,8,1,0,0
2/2/2024,Westfield,5,1,2,2,0,0
2/2/2024,Woodbridge,0,0,0,0,0,0
2/3/2024,East Brunswick,1326,7,787,532,72,0.135338
2/3/2024,Hazlet,870,0,518,352,37,0.105114
2/3/2024,Marlboro,543,0,293,250,64,0.256
2/3/2024,Monmouth Junction,717,2,425,290,64,0.22069
2/3/2024,Oakhurst,458,0,233,225,35,0.155556
2/3/2024,Piscataway,766,10,453,303,55,0.181518
2/3/2024,Roselle,1206,0,735,471,71,0.150743
2/3/2024,Summit,810,3,436,371,50,0.134771
2/3/2024,Tices Lane,948,0,544,404,36,0.089109
2/3/2024,Westfield,872,25,449,398,44,0.110553
2/3/2024,Woodbridge,640,11,406,223,42,0.188341
2/4/2024,East Brunswick,1066,0,584,482,45,0.093361
2/4/2024,Hazlet,574,0,304,270,21,0.077778
2/4/2024,Marlboro,431,0,215,216,41,0.189815
2/4/2024,Monmouth Junction,675,2,358,315,55,0.174603
2/4/2024,Oakhurst,322,0,168,154,27,0.175325
2/4/2024,Piscataway,574,9,349,216,16,0.074074
2/4/2024,Roselle,1047,0,547,500,40,0.08
2/4/2024,Summit,689,2,361,326,41,0.125767
2/4/2024,Tices Lane,839,0,410,429,38,0.088578
2/4/2024,Westfield,727,11,396,320,32,0.1
2/4/2024,Woodbridge,575,4,375,196,20,0.102041
2/5/2024,East Brunswick,839,12,491,336,9,0.026786
2/5/2024,Hazlet,631,0,372,259,33,0.127413
2/5/2024,Marlboro,238,0,138,100,17,0.17
2/5/2024,Monmouth Junction,452,7,244,201,16,0.079602
2/5/2024,Oakhurst,268,0,138,130,11,0.084615
2/5/2024,Piscataway,397,9,242,146,13,0.089041
2/5/2024,Roselle,876,1,557,318,25,0.078616
2/5/2024,Scotch Plains,6,0,0,6,0,0
2/5/2024,Summit,697,2,400,295,22,0.074576
2/5/2024,Tices Lane,575,0,320,255,15,0.058824
2/5/2024,Westfield,654,21,414,219,19,0.086758
2/5/2024,Woodbridge,625,22,415,188,11,0.058511
2/6/2024,East Brunswick,640,12,388,240,8,0.033333
2/6/2024,Hazlet,498,0,305,193,13,0.067358
2/6/2024,Marlboro,177,0,114,63,5,0.079365
2/6/2024,Monmouth Junction,357,11,193,153,14,0.091503
2/6/2024,Oakhurst,251,0,129,122,20,0.163934
2/6/2024,Piscataway,381,10,245,126,19,0.150794
2/6/2024,Roselle,728,2,461,265,19,0.071698
2/6/2024,Scotch Plains,37,1,7,29,11,0.37931
2/6/2024,Summit,537,2,275,260,29,0.111538
2/6/2024,Tices Lane,533,1,291,241,7,0.029046
2/6/2024,Westfield,492,15,264,213,20,0.093897
2/6/2024,Woodbridge,557,21,352,184,8,0.043478
2/7/2024,East Brunswick,636,3,375,258,9,0.034884
2/7/2024,Hazlet,489,0,292,197,27,0.137056
2/7/2024,Marlboro,207,0,128,79,9,0.113924
2/7/2024,Monmouth Junction,363,13,208,142,14,0.098592
2/7/2024,Oakhurst,247,1,116,130,18,0.138462
2/7/2024,Piscataway,298,15,189,94,14,0.148936
2/7/2024,Roselle,653,3,385,265,37,0.139623
2/7/2024,Scotch Plains,63,0,11,52,16,0.307692
2/7/2024,Summit,504,2,253,249,28,0.11245
2/7/2024,Tices Lane,545,0,303,242,17,0.070248
2/7/2024,Westfield,461,14,259,188,22,0.117021
2/7/2024,Woodbridge,559,27,337,195,28,0.14359
2/8/2024,East Brunswick,616,3,369,244,15,0.061475
2/8/2024,Hazlet,445,0,269,176,19,0.107955
2/8/2024,Marlboro,190,0,121,69,5,0.072464
2/8/2024,Monmouth Junction,334,5,171,158,22,0.139241
2/8/2024,Oakhurst,237,0,110,127,14,0.110236
2/8/2024,Piscataway,326,4,202,120,11,0.091667
2/8/2024,Roselle,672,3,418,251,27,0.10757
2/8/2024,Scotch Plains,59,0,17,42,13,0.309524
2/8/2024,Summit,478,2,262,214,15,0.070093
2/8/2024,Tices Lane,489,0,281,208,6,0.028846
2/8/2024,Westfield,443,15,233,195,18,0.092308
2/8/2024,Woodbridge,543,32,325,186,18,0.096774
2/9/2024,East Brunswick,689,5,399,285,14,0.049123
2/9/2024,Hazlet,539,0,325,214,23,0.107477
2/9/2024,Marlboro,254,0,141,113,14,0.123894
2/9/2024,Monmouth Junction,379,2,218,159,28,0.176101
2/9/2024,Oakhurst,266,0,130,136,15,0.110294
2/9/2024,Piscataway,407,15,238,154,18,0.116883
2/9/2024,Roselle,834,4,507,323,52,0.160991
2/9/2024,Scotch Plains,68,1,18,49,7,0.142857
2/9/2024,Summit,601,2,325,274,22,0.080292
2/9/2024,Tices Lane,566,3,308,255,22,0.086275
2/9/2024,Westfield,565,15,318,232,16,0.068966
2/9/2024,Woodbridge,574,10,355,209,25,0.119617
2/10/2024,East Brunswick,811,2,488,321,25,0.077882
2/10/2024,Hazlet,539,0,314,225,24,0.106667
2/10/2024,Marlboro,278,0,161,117,19,0.162393
2/10/2024,Monmouth Junction,498,0,274,224,25,0.111607
2/10/2024,Oakhurst,253,1,126,126,17,0.134921
2/10/2024,Piscataway,436,7,269,160,23,0.14375
2/10/2024,Roselle,918,0,540,378,47,0.124339
2/10/2024,Scotch Plains,96,0,21,75,14,0.186667
2/10/2024,Summit,640,0,352,288,16,0.055556
2/10/2024,Tices Lane,678,0,364,314,26,0.082803
2/10/2024,Westfield,624,5,331,288,25,0.086806
2/10/2024,Woodbridge,603,11,377,215,22,0.102326
2/11/2024,East Brunswick,521,4,341,176,12,0.068182
2/11/2024,Hazlet,359,0,232,127,10,0.07874
2/11/2024,Marlboro,193,0,126,67,8,0.119403
2/11/2024,Monmouth Junction,353,1,210,142,18,0.126761
2/11/2024,Oakhurst,142,1,78,63,6,0.095238
2/11/2024,Piscataway,279,19,188,72,17,0.236111
2/11/2024,Roselle,599,0,397,202,13,0.064356
2/11/2024,Scotch Plains,55,2,12,41,14,0.341463
2/11/2024,Summit,391,2,216,173,20,0.115607
2/11/2024,Tices Lane,461,1,275,185,14,0.075676
2/11/2024,Westfield,350,7,219,124,7,0.056452
2/11/2024,Woodbridge,393,13,277,103,12,0.116505
2/12/2024,East Brunswick,293,6,227,60,4,0.066667
2/12/2024,Hazlet,217,0,161,56,7,0.125
2/12/2024,Marlboro,96,0,65,31,4,0.129032
2/12/2024,Monmouth Junction,183,3,122,58,9,0.155172
2/12/2024,Oakhurst,145,1,72,72,3,0.041667
2/12/2024,Piscataway,157,14,114,29,6,0.206897
2/12/2024,Roselle,475,5,341,129,17,0.131783
2/12/2024,Scotch Plains,35,0,12,23,6,0.26087
2/12/2024,Summit,289,4,188,97,8,0.082474
2/12/2024,Tices Lane,277,0,201,76,11,0.144737
2/12/2024,Westfield,237,12,163,62,4,0.064516
2/12/2024,Woodbridge,333,16,250,67,9,0.134328
2/13/2024,East Brunswick,0,0,0,0,0,0
2/13/2024,Hazlet,1,0,0,1,0,0
2/13/2024,Marlboro,0,0,0,0,0,0
2/13/2024,Monmouth Junction,0,0,0,0,0,0
2/13/2024,Oakhurst,0,0,0,0,0,0
2/13/2024,Piscataway,0,0,0,0,0,0
2/13/2024,Roselle,0,0,0,0,0,0
2/13/2024,Summit,0,0,0,0,0,0
2/13/2024,Tices Lane,1,0,1,0,0,0
2/13/2024,Westfield,0,0,0,0,0,0
2/13/2024,Woodbridge,0,0,0,0,0,0
2/14/2024,East Brunswick,786,12,626,148,8,0.054054
2/14/2024,Hazlet,542,0,438,104,11,0.105769
2/14/2024,Marlboro,236,0,185,51,10,0.196078
2/14/2024,Monmouth Junction,397,3,303,91,9,0.098901
2/14/2024,Oakhurst,307,0,209,98,21,0.214286
2/14/2024,Piscataway,363,20,290,53,10,0.188679
2/14/2024,Roselle,912,2,763,147,12,0.081633
2/14/2024,Scotch Plains,71,1,51,19,5,0.263158
2/14/2024,Summit,380,2,300,78,7,0.089744
2/14/2024,Tices Lane,603,1,475,127,9,0.070866
2/14/2024,Westfield,342,13,272,57,5,0.087719
2/14/2024,Woodbridge,598,25,488,85,11,0.129412
2/15/2024,East Brunswick,694,3,516,175,17,0.097143
2/15/2024,Hazlet,519,0,375,144,19,0.131944
2/15/2024,Marlboro,225,0,183,42,1,0.02381
2/15/2024,Monmouth Junction,345,4,258,83,11,0.13253
2/15/2024,Oakhurst,286,0,169,117,17,0.145299
2/15/2024,Piscataway,358,11,265,82,15,0.182927
2/15/2024,Roselle,732,2,570,160,8,0.05
2/15/2024,Scotch Plains,65,0,37,28,10,0.357143
2/15/2024,Summit,447,3,328,116,10,0.086207
2/15/2024,Tices Lane,515,1,361,153,9,0.058824
2/15/2024,Westfield,376,20,287,69,7,0.101449
2/15/2024,Woodbridge,558,30,430,98,8,0.081633
2/16/2024,East Brunswick,705,4,492,209,21,0.100478
2/16/2024,Hazlet,549,0,402,147,14,0.095238
2/16/2024,Marlboro,254,0,178,76,23,0.302632
2/16/2024,Monmouth Junction,428,2,308,118,16,0.135593
2/16/2024,Oakhurst,298,1,188,109,11,0.100917
2/16/2024,Piscataway,404,10,298,96,12,0.125
2/16/2024,Roselle,858,2,620,236,36,0.152542
2/16/2024,Scotch Plains,71,0,22,49,0,0
2/16/2024,Summit,541,1,386,154,20,0.12987
2/16/2024,Tices Lane,605,0,400,205,27,0.131707
2/16/2024,Westfield,452,9,313,130,11,0.084615
2/16/2024,Woodbridge,633,19,480,134,14,0.104478
2/17/2024,East Brunswick,391,2,295,94,11,0.117021
2/17/2024,Hazlet,218,0,167,51,10,0.196078
2/17/2024,Marlboro,124,0,91,33,5,0.151515
2/17/2024,Monmouth Junction,245,0,174,71,5,0.070423
2/17/2024,Oakhurst,116,0,70,46,8,0.173913
2/17/2024,Piscataway,158,4,106,48,8,0.166667
2/17/2024,Roselle,496,0,398,98,17,0.173469
2/17/2024,Scotch Plains,47,0,14,33,0,0
2/17/2024,Summit,254,1,171,82,12,0.146341
2/17/2024,Tices Lane,385,0,282,103,14,0.135922
2/17/2024,Westfield,177,3,117,57,7,0.122807
2/17/2024,Woodbridge,0,0,0,0,0,0
2/18/2024,East Brunswick,1145,4,696,445,41,0.092135
2/18/2024,Hazlet,855,0,495,360,26,0.072222
2/18/2024,Marlboro,470,0,279,191,44,0.230366
2/18/2024,Monmouth Junction,683,4,403,276,59,0.213768
2/18/2024,Oakhurst,507,0,270,237,34,0.14346
2/18/2024,Piscataway,491,8,347,136,28,0.205882
2/18/2024,Roselle,1100,0,748,352,18,0.051136
2/18/2024,Scotch Plains,277,0,47,230,0,0
2/18/2024,Summit,605,1,416,188,26,0.138298
2/18/2024,Tices Lane,852,0,476,376,32,0.085106
2/18/2024,Westfield,566,14,371,181,20,0.110497
2/18/2024,Woodbridge,600,14,466,120,6,0.05
2/19/2024,East Brunswick,1329,12,726,591,38,0.064298
2/19/2024,Hazlet,932,0,451,481,22,0.045738
2/19/2024,Marlboro,589,0,285,304,40,0.131579
2/19/2024,Monmouth Junction,803,6,449,348,50,0.143678
2/19/2024,Oakhurst,646,0,277,369,39,0.105691
2/19/2024,Piscataway,607,15,404,188,32,0.170213
2/19/2024,Roselle,1197,5,743,449,58,0.129176
2/19/2024,Scotch Plains,212,0,33,179,0,0
2/19/2024,Summit,719,2,436,281,33,0.117438
2/19/2024,Tices Lane,1008,2,509,497,44,0.088531
2/19/2024,Westfield,758,11,456,291,30,0.103093
2/19/2024,Woodbridge,680,10,486,184,14,0.076087
2/20/2024,East Brunswick,1047,4,617,426,18,0.042254
2/20/2024,Hazlet,813,0,431,382,58,0.151832
2/20/2024,Marlboro,363,0,192,171,22,0.128655
